ロボット		00:00:05.560	5.56	5560	00:00:08.830	8.83	8830	00:00:03.270	3.27	3270	(R そうですか)じゃあ、テーブルの上のものを片付けましょうか？
ロボット		00:00:10.864	10.864	10864	00:00:11.171	11.171	11171	00:00:00.307	0.307	307	(R はい)
ロボット		00:00:14.249	14.249	14249	00:00:14.614	14.614	14614	00:00:00.365	0.365	365	(R うん)
ロボット		00:00:15.899	15.899	15899	00:00:17.020	17.02	17020	00:00:01.121	1.121	1121	(R はい)分かりました。
ロボット		00:00:22.178	22.178	22178	00:00:24.240	24.24	24240	00:00:02.062	2.062	2062	テーブルの上を拭きましょうか<H>？
ロボット		00:00:29.492	29.492	29492	00:00:30.778	30.778	30778	00:00:01.286	1.286	1286	(R はい)分かりました。
ロボット		00:00:55.564	55.564	55564	00:00:57.440	57.44	57440	00:00:01.876	1.876	1876	カーペットに掃除機をかけましょうか<H>？
ロボット		00:01:01.235	61.235	61235	00:01:01.564	61.564	61564	00:00:00.329	0.329	329	(R はい)
ロボット		00:01:05.142	65.142	65142	00:01:05.999	65.999	65999	00:00:00.857	0.857	857	分かりました。
ロボット		00:01:44.850	104.85	104850	00:01:48.460	108.46	108460	00:00:03.610	3.61	3610	掃除機をかけ終わりました。他に何かすることありますか？
ロボット		00:01:54.228	114.228	114228	00:01:54.521	114.521	114521	00:00:00.293	0.293	293	(R はい)
ロボット		00:01:58.950	118.95	118950	00:02:02.720	122.72	122720	00:00:03.770	3.77	3770	ガラスのコップかティーカップ、どちらをお出ししますか？
ロボット		00:02:09.449	129.449	129449	00:02:10.307	130.307	130307	00:00:00.858	0.858	858	分かりました。
ロボット		00:02:13.692	133.692	133692	00:02:16.028	136.028	136028	00:00:02.336	2.336	2336	ティーカップはこちらでいいですか？
ロボット		00:02:17.878	137.878	137878	00:02:18.214	138.214	138214	00:00:00.336	0.336	336	(R はい)
ロボット		00:02:20.749	140.749	140749	00:02:21.549	141.549	141549	00:00:00.800	0.8	800	分かりました。
ロボット		00:02:28.578	148.578	148578	00:02:29.421	149.421	149421	00:00:00.843	0.843	843	はい、どうぞ。
主人		00:00:01.740	1.74	1740	00:00:05.028	5.028	5028	00:00:03.288	3.288	3288	あら、あと30分でお客様が来る時間だわ。
主人		00:00:09.140	9.14	9140	00:00:10.664	10.664	10664	00:00:01.524	1.524	1524	(R そうね)お願いするわ。
主人		00:00:11.299	11.299	11299	00:00:15.935	15.935	15935	00:00:04.636	4.636	4636	じゃあ、私はお茶とお菓子を用意するから、あなたはここを片付けてね。
主人		00:00:24.435	24.435	24435	00:00:29.460	29.46	29460	00:00:05.025	5.025	5025	(R うん)(R そうね)お願いするわ<H>。(P)(F あ)ふきんはここにあるから、これで拭いて。
主人		00:00:57.678	57.678	57678	00:01:04.899	64.899	64899	00:00:07.221	7.221	7221	(R うん)ありがとう、助かるわ<H>。(F あ)それから、ソファの上のおもちゃはここのおもちゃ箱の中に片付けておいて。
主人		00:01:48.470	108.47	108470	00:01:54.171	114.171	114171	00:00:05.701	5.701	5701	(F あ)(F そうね)じゃあ、(P)このお菓子をリビングに持って行ってくれる？
主人		00:02:03.071	123.071	123071	00:02:09.278	129.278	129278	00:00:06.207	6.207	6207	(F えーっと)(F そうね)今日は紅茶にしたいから、じゃあ、ティーカップを二つ、戸棚から出して持ってきてくれる？
主人		00:02:16.578	136.578	136578	00:02:17.864	137.864	137864	00:00:01.286	1.286	1286	(R うん)それで大丈夫。
主人		00:02:18.342	138.342	138342	00:02:20.407	140.407	140407	00:00:02.065	2.065	2065	じゃあ、一緒にティースプーンもお願い。
主人		00:02:29.542	149.542	149542	00:02:31.301	151.301	151301	00:00:01.759	1.759	1759	(F あ)ありがとう。助かるわ。
