ロボット		00:00:05.310	5.31	5310	00:00:08.486	8.486	8486	00:00:03.176	3.176	3176	分かりました。(P)確かきゅうりはあったと思います。
ロボット		00:00:14.746	14.746	14746	00:00:18.753	18.753	18753	00:00:04.007	4.007	4007	レタスとキャベツと(P)ブロッコリーとトマトがあります。
ロボット		00:00:21.279	21.279	21279	00:00:26.713	26.713	26713	00:00:05.434	5.434	5434	いいですね。(P)それでは<H>、運ぶのを手伝ってもらってもいいですか<H>？
ロボット		00:00:41.033	41.033	41033	00:00:42.479	42.479	42479	00:00:01.446	1.446	1446	(R はい)私が茹でます。
ロボット		00:00:48.299	48.299	48299	00:00:49.586	49.586	49586	00:00:01.287	1.287	1287	任せてください。
ロボット		00:01:26.399	86.399	86399	00:01:28.713	88.713	88713	00:00:02.314	2.314	2314	じゃあ、塩は入れた方が良いですか？
ロボット		00:01:31.866	91.866	91866	00:01:33.106	93.106	93106	00:00:01.240	1.24	1240	(R はい)分かりました。
ロボット		00:01:48.546	108.546	108546	00:01:49.746	109.746	109746	00:00:01.200	1.2	1200	(R はい)分かりました。
主人		00:00:02.019	2.019	2019	00:00:05.030	5.03	5030	00:00:03.011	3.011	3011	今日のサラダは冷蔵庫にあるもので作ろっか？
主人		00:00:11.706	11.706	11706	00:00:14.259	14.259	14259	00:00:02.553	2.553	2553	きゅうりと他に何がある？
主人		00:00:19.093	19.093	19093	00:00:21.026	21.026	21026	00:00:01.933	1.933	1933	いいね。全部使っちゃおう。
主人		00:00:26.966	26.966	26966	00:00:29.073	29.073	29073	00:00:02.107	2.107	2107	(R はいはい)ちょっと待ってね<H>。
主人		00:00:38.613	38.613	38613	00:00:40.499	40.499	40499	00:00:01.886	1.886	1886	ブロッコリーは茹でなきゃね<H>。
主人		00:00:43.546	43.546	43546	00:00:47.866	47.866	47866	00:00:04.320	4.32	4320	ありがとう。助かるわ<H>。(P)じゃあ私は野菜を切るね。
主人		00:01:23.273	83.273	83273	00:01:25.753	85.753	85753	00:00:02.480	2.48	2480	きれいな緑色になるように茹でてね。
主人		00:01:28.939	88.939	88939	00:01:31.525	91.525	91525	00:00:02.586	2.586	2586	(R そうね)そこの棚にあったと思う。
主人		00:01:45.826	105.826	105826	00:01:48.246	108.246	108246	00:00:02.420	2.42	2420	茹でるのは、少し柔らかめでお願い。
