ロボット		00:00:05.973	5.973	5973	00:00:08.152	8.152	8152	00:00:02.179	2.179	2179	(F あ)そうなんですね。沢山ありますね。
ロボット		00:00:11.913	11.913	11913	00:00:15.447	15.447	15447	00:00:03.534	3.534	3534	分かりました。(P)台の上のものを洗えばいいのですね？
ロボット		00:00:17.639	17.639	17639	00:00:20.111	20.111	20111	00:00:02.472	2.472	2472	分かりました。布巾を取ってきて、拭きますね。
ロボット		00:00:43.799	43.799	43799	00:00:44.473	44.473	44473	00:00:00.674	0.674	674	開かない。
ロボット		00:01:10.393	70.393	70393	00:01:10.839	70.839	70839	00:00:00.446	0.446	446	よいしょ。
ロボット		00:01:16.394	76.394	76394	00:01:17.599	77.599	77599	00:00:01.205	1.205	1205	(R はい)分かりました。
ロボット		00:01:18.693	78.693	78693	00:01:28.706	88.706	88706	00:00:10.013	10.013	10013	お皿は食器棚にしまいます。(P)(F えっと)あと、お鍋とフライパンはひっかけておきますね。(P)包丁とお玉はどこにしまいますか<H>？
ロボット		00:01:32.013	92.013	92013	00:01:32.976	92.976	92976	00:00:00.963	0.963	963	分かりました。
ロボット		00:01:36.347	96.347	96347	00:01:37.533	97.533	97533	00:00:01.186	1.186	1186	(R はい)分かりました。
ロボット		00:01:39.133	99.133	99133	00:01:39.546	99.546	99546	00:00:00.413	0.413	413	よいしょ。
ロボット		00:02:08.133	128.133	128133	00:02:11.099	131.099	131099	00:00:02.966	2.966	2966	どういたしまして。キッチン道具が増えて良かったですね。
主人		00:00:03.733	3.733	3733	00:00:05.739	5.739	5739	00:00:02.006	2.006	2006	新しいキッチン用品買ってきたよ<H>。
主人		00:00:08.439	8.439	8439	00:00:11.573	11.573	11573	00:00:03.134	3.134	3134	まず、一つずつ洗ってくれる？刃物{に||}気を付けてね。
主人		00:00:15.606	15.606	15606	00:00:17.206	17.206	17206	00:00:01.600	1.6	1600	(R うん)洗えたら、拭いてね。
主人		00:00:31.164	31.164	31164	00:00:31.547	31.547	31547	00:00:00.383	0.383	383	よいしょ。
主人		00:00:41.439	41.439	41439	00:00:42.959	42.959	42959	00:00:01.520	1.52	1520	開ける。(L ふふふふふふ)
主人		00:00:49.353	49.353	49353	00:00:51.386	51.386	51386	00:00:02.033	2.033	2033	(F あ)全然開けられないな。
主人		00:00:52.546	52.546	52546	00:00:52.830	52.83	52830	00:00:00.284	0.284	284	よいしょ。
主人		00:01:13.193	73.193	73193	00:01:15.894	75.894	75894	00:00:02.701	2.701	2701	じゃあ、きれいに拭けたら、それぞれの場所にしまってね。
主人		00:01:28.926	88.926	88926	00:01:31.813	91.813	91813	00:00:02.887	2.887	2887	(F とー)ここの{||し}下の引き出しに入れておいて。
主人		00:01:32.973	92.973	92973	00:01:36.413	96.413	96413	00:00:03.440	3.44	3440	(F あ)(P)フライパンはすぐ使うから、コンロの上に置いておいといてね。
主人		00:02:05.679	125.679	125679	00:02:07.958	127.958	127958	00:00:02.279	2.279	2279	(F うん)ありがとう。とってもきれいになったわ。
