ロボット		00:00:06.331	6.331	6331	00:00:07.299	7.299	7299	00:00:00.968	0.968	968	分かりました。
ロボット		00:00:08.887	8.887	8887	00:00:11.512	11.512	11512	00:00:02.625	2.625	2625	このお菓子の箱は捨ててもいいですか<H>？
ロボット		00:00:14.980	14.98	14980	00:00:17.970	17.97	17970	00:00:02.990	2.99	2990	分かりました。他の物は捨ててもいいですか？
ロボット		00:00:20.640	20.64	20640	00:00:20.918	20.918	20918	00:00:00.278	0.278	278	(R はい)
ロボット		00:00:28.256	28.256	28256	00:00:30.043	30.043	30043	00:00:01.787	1.787	1787	では、ゴミを捨てますね<H>。
ロボット		00:00:37.187	37.187	37187	00:00:37.506	37.506	37506	00:00:00.319	0.319	319	(R はい)
ロボット		00:00:38.812	38.812	38812	00:00:40.256	40.256	40256	00:00:01.444	1.444	1444	水拭きでいいですか<H>？
ロボット		00:00:44.068	44.068	44068	00:00:47.506	47.506	47506	00:00:03.438	3.438	3438	(R はい)(P)アルコールはウェットティッシュでいいですか？
ロボット		00:00:49.993	49.993	49993	00:00:54.031	54.031	54031	00:00:04.038	4.038	4038	分かりました。水拭きしてから、ウェットティッシュで机を拭きますね<H>。
ロボット		00:00:59.974	59.974	59974	00:01:01.918	61.918	61918	00:00:01.944	1.944	1944	戸棚に半分残っていました。
ロボット		00:01:06.187	66.187	66187	00:01:09.806	69.806	69806	00:00:03.619	3.619	3619	分かりました。机を拭いた後に、お湯を沸かしておきますね<H>。
主人		00:00:01.212	1.212	1212	00:00:06.020	6.02	6020	00:00:04.808	4.808	4808	ようし、お客さんが来る前に、ここを片付けようと。(P)ゴミを捨ててくれる<H>？
主人		00:00:11.120	11.12	11120	00:00:14.370	14.37	14370	00:00:03.250	3.25	3250	(F あ)それはちょっと残ってるから、戸棚にしまっておいて。
主人		00:00:18.070	18.07	18070	00:00:19.706	19.706	19706	00:00:01.636	1.636	1636	(R うん)他のは大丈夫。
主人		00:00:30.093	30.093	30093	00:00:36.056	36.056	36056	00:00:05.963	5.963	5963	(R うん)ありがとう。私は物を整理するから<H>、(F えっと)ゴミが終わったら、机を拭いといてくれる<H>？
主人		00:00:40.299	40.299	40299	00:00:43.999	43.999	43999	00:00:03.700	3.7	3700	(F そうだねー)水拭きした後に、アルコールで拭いて欲しいかな<H>。
主人		00:00:47.343	47.343	47343	00:00:49.887	49.887	49887	00:00:02.544	2.544	2544	(R うん)ウェットティッシュでも、それでも大丈夫だよ<H>。
主人		00:00:54.531	54.531	54531	00:00:59.568	59.568	59568	00:00:05.037	5.037	5037	(R うん)ありがとう。そうだ<H>、前にさ<H>、買ってきた緑茶ってまだ残ってるかな<H>？
主人		00:01:02.481	62.481	62481	00:01:05.531	65.531	65531	00:00:03.050	3.05	3050	じゃあ、お客さんに出したいから、お湯を沸かしておいて<H>。
主人		00:01:09.787	69.787	69787	00:01:13.293	73.293	73293	00:00:03.506	3.506	3506	(R うん)ありがと。私は緑茶を用意してくるね<H>。
