ロボット		00:00:08.161	8.161	8161	00:00:11.696	11.696	11696	00:00:03.535	3.535	3535	(R はい)分かりました。ソーセージと卵を出しますね。
ロボット		00:00:19.850	19.85	19850	00:00:21.982	21.982	21982	00:00:02.132	2.132	2132	卵は三人分でいいですか？
ロボット		00:00:23.473	23.473	23473	00:00:23.880	23.88	23880	00:00:00.407	0.407	407	(R はーい)
ロボット		00:00:28.620	28.62	28620	00:00:30.590	30.59	30590	00:00:01.970	1.97	1970	他には何か要りますか<H>？
ロボット		00:00:36.230	36.23	36230	00:00:37.490	37.49	37490	00:00:01.260	1.26	1260	プチトマトですね<H>？
ロボット		00:00:44.241	44.241	44241	00:00:46.121	46.121	46121	00:00:01.880	1.88	1880	プチトマトは洗うんですよね？
ロボット		00:00:53.229	53.229	53229	00:00:53.570	53.57	53570	00:00:00.341	0.341	341	(R はい)
ロボット		00:01:01.370	61.37	61370	00:01:02.307	62.307	62307	00:00:00.937	0.937	937	はい、どうぞ。
ロボット		00:01:33.358	93.358	93358	00:01:37.092	97.092	97092	00:00:03.734	3.734	3734	洗い終わりました。他に何かお手伝いしましょうか？
ロボット		00:01:42.583	102.583	102583	00:01:44.529	104.529	104529	00:00:01.946	1.946	1946	食パンですね。お待ちくださーい。
ロボット		00:01:52.321	112.321	112321	00:01:56.299	116.299	116299	00:00:03.978	3.978	3978	パンお持ちしました。(P)何枚トースターで焼きますか？
ロボット		00:02:01.412	121.412	121412	00:02:01.771	121.771	121771	00:00:00.359	0.359	359	(R はい)
ロボット		00:03:05.029	185.029	185029	00:03:07.064	187.064	187064	00:00:02.035	2.035	2035	食パンの準備ができました。
ロボット		00:03:08.735	188.735	188735	00:03:12.392	192.392	192392	00:00:03.657	3.657	3657	飲み物はコーラとお茶がありますが、どうしますか<H>？
ロボット		00:03:18.095	198.095	198095	00:03:18.449	198.449	198449	00:00:00.354	0.354	354	(R はい)
ロボット		00:04:16.821	256.821	256821	00:04:18.016	258.016	258016	00:00:01.195	1.195	1195	これで良いですか？
ロボット		00:04:23.141	263.141	263141	00:04:25.778	265.778	265778	00:00:02.637	2.637	2637	(R はい)分かりました。今から呼んできますね。
主人		00:00:01.820	1.82	1820	00:00:07.850	7.85	7850	00:00:06.030	6.03	6030	今日の朝食は、ソーセージと卵料理にしようかな<H>。(P)準備するのを手伝ってくれる？
主人		00:00:13.081	13.081	13081	00:00:13.390	13.39	13390	00:00:00.309	0.309	309	(R うん)
主人		00:00:22.153	22.153	22153	00:00:23.370	23.37	23370	00:00:01.217	1.217	1217	(R うん)三人分で。
主人		00:00:30.891	30.891	30891	00:00:32.995	32.995	32995	00:00:02.104	2.104	2104	(F そうねー)プチトマトも要るわね。
主人		00:00:37.590	37.59	37590	00:00:37.990	37.99	37990	00:00:00.400	0.4	400	(R はい)
主人		00:00:39.683	39.683	39683	00:00:41.903	41.903	41903	00:00:02.220	2.22	2220	うーんと。 これっと。
主人		00:00:46.335	46.335	46335	00:00:52.671	52.671	52671	00:00:06.336	6.336	6336	ありがとう。そうしてくれると助かるわ。(F あ)それから先に<H>フライパンを持ってきてくれる？卵とソーセージ、先に焼くわ。
主人		00:01:02.462	62.462	62462	00:01:03.328	63.328	63328	00:00:00.866	0.866	866	ありがとう。
主人		00:01:37.245	97.245	97245	00:01:42.499	102.499	102499	00:00:05.254	5.254	5254	(F あ)そうだ<H>。(P)パンってどこにあったっけ？食パン、(P)どこだっけ？
主人		00:01:44.408	104.408	104408	00:01:44.633	104.633	104633	00:00:00.225	0.225	225	(R うん)
主人		00:01:56.666	116.666	116666	00:02:01.114	121.114	121114	00:00:04.448	4.448	4448	(R そうね)三枚焼いて、(P)三皿{に||}一枚ずつ入れて。
主人		00:03:07.157	187.157	187157	00:03:08.354	188.354	188354	00:00:01.197	1.197	1197	(F あ)ありがとう。
主人		00:03:09.633	189.633	189633	00:03:10.028	190.028	190028	00:00:00.395	0.395	395	(R うん)
主人		00:03:12.558	192.558	192558	00:03:17.779	197.779	197779	00:00:05.221	5.221	5221	(R そうねえ)じゃあ、コーラにしようかな。グラスに注いでね。(P)三人分用意してちょうだい。
主人		00:04:18.157	258.157	258157	00:04:23.057	263.057	263057	00:00:04.900	4.9	4900	(R ふん)それでいいわ。(P)(F あのう)朝食ができたって子供たちを呼んできてくれる？
主人		00:04:25.964	265.964	265964	00:04:26.166	266.166	266166	00:00:00.202	0.202	202	(R うん)
