ロボット		00:00:05.038	5.038	5038	00:00:06.450	6.45	6450	00:00:01.412	1.412	1412	テレビをつけましょうか?
ロボット		00:00:09.207	9.207	9207	00:00:09.540	9.54	9540	00:00:00.333	0.333	333	(R はい)
ロボット		00:00:13.820	13.82	13820	00:00:15.060	15.06	15060	00:00:01.240	1.24	1240	新聞を持ってきました。
ロボット		00:00:23.999	23.999	23999	00:00:27.700	27.7	27700	00:00:03.701	3.701	3701	(R はい)分かりました。(P)チャンネルは何チャンネルですか？
ロボット		00:00:30.669	30.669	30669	00:00:32.890	32.89	32890	00:00:02.221	2.221	2221	(R はい)八チャンネルに合わせました。
ロボット		00:00:35.661	35.661	35661	00:00:36.120	36.12	36120	00:00:00.459	0.459	459	(R はい)
ロボット		00:00:40.807	40.807	40807	00:00:42.860	42.86	42860	00:00:02.053	2.053	2053	お菓子はポテトチップスです。どうぞ。
ロボット		00:00:47.246	47.246	47246	00:00:52.300	52.3	52300	00:00:05.054	5.054	5054	(R はい)(P)では、こちらを使いますか？あと、暖房をお付けしましょうか？
ロボット		00:00:55.670	55.67	55670	00:00:56.499	56.499	56499	00:00:00.829	0.829	829	分かりました。
主人		00:00:01.190	1.19	1190	00:00:04.384	4.384	4384	00:00:03.194	3.194	3194	そうだ。今日から新しいドラマが始まるよね?
主人		00:00:06.523	6.523	6523	00:00:09.080	9.08	9080	00:00:02.557	2.557	2557	(R うんうん)いいや。先に新聞読みたい。
主人		00:00:15.040	15.04	15040	00:00:16.223	16.223	16223	00:00:01.183	1.183	1183	(R うん)ありがとう。
主人		00:00:19.099	19.099	19099	00:00:23.650	23.65	23650	00:00:04.551	4.551	4551	(F あー)やっぱり今日から始まるみたいだね。テレビつけてくれる？
主人		00:00:27.799	27.799	27799	00:00:29.180	29.18	29180	00:00:01.381	1.381	1381	じゃあ、八に合わせて。
主人		00:00:32.960	32.96	32960	00:00:35.020	35.02	35020	00:00:02.060	2.06	2060	(F あ)(P)あと、お菓子食べたい。
主人		00:00:42.810	42.81	42810	00:00:46.746	46.746	46746	00:00:03.936	3.936	3936	(R うん)サンキュー。(P)(F あ)ちょっと寒くなってきたかも。
主人		00:00:52.670	52.67	52670	00:00:55.092	55.092	55092	00:00:02.422	2.422	2422	(R うん)電気代節約したいから、これでいいよ。
