主人		00:00:02.949	2.949	2949	00:00:13.999	13.999	13999	00:00:11.050	11.05	11050	やったー、もうすぐゴールだ。(P)ベスト更新できるかも。(P)(F あれー)(P)コントローラーが動いていない気がするなあ。
主人		00:00:20.917	20.917	20917	00:00:21.409	21.409	21409	00:00:00.492	0.492	492	(R うん)
主人		00:00:29.235	29.235	29235	00:00:36.535	36.535	36535	00:00:07.300	7.3	7300	(R あー)(R そっかー)タイミングが悪いなあ。(P)乾電池の予備ってあったりするかな<H>？
主人		00:00:41.171	41.171	41171	00:00:41.964	41.964	41964	00:00:00.793	0.793	793	お願い。
主人		00:00:53.056	53.056	53056	00:00:54.842	54.842	54842	00:00:01.786	1.786	1786	(R うん)ちょっと待ってね<H>。
主人		00:00:56.981	56.981	56981	00:00:59.510	59.51	59510	00:00:02.529	2.529	2529	単四電池が三つ必要だね。
主人		00:01:10.077	70.077	70077	00:01:14.577	74.577	74577	00:00:04.500	4.5	4500	(R うん)お願い。(P)こうゆう細かい作業は苦手なのよね。
主人		00:02:03.569	123.569	123569	00:02:05.226	125.226	125226	00:00:01.657	1.657	1657	(R あれー)本当だ<H>。
主人		00:02:07.229	127.229	127229	00:02:09.757	129.757	129757	00:00:02.528	2.528	2528	電池の向き{を||が}間違えたんじゃないの？
主人		00:02:23.899	143.899	143899	00:02:31.406	151.406	151406	00:00:07.507	7.507	7507	(R うーん)(R そうかー)何が原因か分からないけど<H>、故障したのかもね<H>。(P)どうしよう。
主人		00:02:46.573	166.573	166573	00:02:48.133	168.133	168133	00:00:01.560	1.56	1560	それはいいアイディアだね<H>。
主人		00:02:49.423	169.423	169423	00:02:54.253	174.253	174253	00:00:04.830	4.83	4830	さっき<H>、パズルを床に散らかしちゃったから<H>、それを拾ってもらえないかしら？
主人		00:03:06.775	186.775	186775	00:03:07.319	187.319	187319	00:00:00.544	0.544	544	(R そう)
主人		00:03:09.358	189.358	189358	00:03:10.213	190.213	190213	00:00:00.855	0.855	855	(R そうだねー)
主人		00:03:11.214	191.214	191214	00:03:14.973	194.973	194973	00:00:03.759	3.759	3759	これは数式を作って、答えを計算するゲームなんだよ。
主人		00:03:19.298	199.298	199298	00:03:21.214	201.214	201214	00:00:01.916	1.916	1916	まずは私からやるわね<H>。
主人		00:03:49.437	229.437	229437	00:03:51.079	231.079	231079	00:00:01.642	1.642	1642	(R あれー)本当だね<H>。
主人		00:03:52.540	232.54	232540	00:03:54.850	234.85	234850	00:00:02.310	2.31	2310	テーブルやソファーの下にないかなあ。
主人		00:04:05.125	245.125	245125	00:04:07.975	247.975	247975	00:00:02.850	2.85	2850	(R あ)やっぱり。(P)見つかってよかったわ。
主人		00:04:15.075	255.075	255075	00:04:19.244	259.244	259244	00:00:04.169	4.169	4169	(R うん)(P)答えは十一で正解よ。(P)流石だね<H>。
ロボット		00:00:18.913	18.913	18913	00:00:21.142	21.142	21142	00:00:02.229	2.229	2229	ちょっと見せてもらってもいいですか？
ロボット		00:00:23.453	23.453	23453	00:00:28.624	28.624	28624	00:00:05.171	5.171	5171	これ、ここが<H>ついてないので、電池切れかもしれないですね。
ロボット		00:00:36.703	36.703	36703	00:00:41.032	41.032	41032	00:00:04.329	4.329	4329	(R あ)確かあそこの引き出しに入っていたはずなので持ってきますね。
ロボット		00:00:48.892	48.892	48892	00:00:52.799	52.799	52799	00:00:03.907	3.907	3907	乾電池のサイズって<H>何か教えてもらってもいいですか？
ロボット		00:01:01.777	61.777	61777	00:01:04.413	64.413	64413	00:00:02.636	2.636	2636	単四電池{が||}三つですね<H>。わかりました。
ロボット		00:01:08.556	68.556	68556	00:01:09.949	69.949	69949	00:00:01.393	1.393	1393	で、入れ替えましょうか？
ロボット		00:01:14.867	74.867	74867	00:01:16.359	76.359	76359	00:00:01.492	1.492	1492	(R いや)大丈夫ですよ<H>。
ロボット		00:01:56.064	116.064	116064	00:01:59.828	119.828	119828	00:00:03.764	3.764	3764	これ、電池{を||}入れ替えてもつかないですね<H>。
ロボット		00:02:11.061	131.061	131061	00:02:13.278	133.278	133278	00:00:02.217	2.217	2217	ちょっと、開けて見てみますね。
ロボット		00:02:18.277	138.277	138277	00:02:22.398	142.398	142398	00:00:04.121	4.121	4121	(R いや)(P)間違ってないですよ。
ロボット		00:02:32.277	152.277	152277	00:02:35.449	155.449	155449	00:00:03.172	3.172	3172	(R うーん)こちら{は||}後で修理に出しておきますね<H>。
ロボット		00:02:38.306	158.306	158306	00:02:38.670	158.67	158670	00:00:00.364	0.364	364	(F ん)
ロボット		00:02:38.928	158.928	158928	00:02:39.485	159.485	159485	00:00:00.557	0.557	557	(?)
ロボット		00:02:40.181	160.181	160181	00:02:40.499	160.499	160499	00:00:00.318	0.318	318	{||す}
ロボット		00:02:40.528	160.528	160528	00:02:45.828	165.828	165828	00:00:05.300	5.3	5300	この数字{パズル||パネル}面白そうですね。(P)代わりに一緒にやってみませんか<H>？
ロボット		00:02:54.683	174.683	174683	00:02:55.513	175.513	175513	00:00:00.830	0.83	830	もちろんです。
ロボット		00:03:04.344	184.344	184344	00:03:08.863	188.863	188863	00:00:04.519	4.519	4519	カラフルですね<H>。割り算とかもあるんですね？
ロボット		00:03:17.818	197.818	197818	00:03:19.333	199.333	199333	00:00:01.515	1.515	1515	(?)
ロボット		00:03:21.682	201.682	201682	00:03:22.137	202.137	202137	00:00:00.455	0.455	455	(R はい)
ロボット		00:03:35.682	215.682	215682	00:03:42.564	222.564	222564	00:00:06.882	6.882	6882	(F えーっと)(P)五たす六は(P)十一です。
ロボット		00:03:44.908	224.908	224908	00:03:47.933	227.933	227933	00:00:03.025	3.025	3025	(R あれ)一が一つ足りないですね<H>。
ロボット		00:03:56.047	236.047	236047	00:03:57.677	237.677	237677	00:00:01.630	1.63	1630	探してみますね<H>。
ロボット		00:04:02.463	242.463	242463	00:04:04.113	244.113	244113	00:00:01.650	1.65	1650	(R あっ)(P)ありました。
ロボット		00:04:12.263	252.263	252263	00:04:14.233	254.233	254233	00:00:01.970	1.97	1970	{えっと||っと}、答えは十一です。
ロボット		00:04:19.938	259.938	259938	00:04:25.888	265.888	265888	00:00:05.950	5.95	5950	(R えっ)(R そうですか)(P)パズルゲームならいつでも一緒にできますので言って下さいね。
