ロボット		00:00:05.078	5.078	5078	00:00:06.464	6.464	6464	00:00:01.386	1.386	1386	(R はい)分かりました。
ロボット		00:00:12.085	12.085	12085	00:00:15.142	15.142	15142	00:00:03.057	3.057	3057	これで全部ですよ<H>。食器洗いましょうか？
ロボット		00:00:20.385	20.385	20385	00:00:20.764	20.764	20764	00:00:00.379	0.379	379	(R はい)
ロボット		00:00:55.821	55.821	55821	00:00:57.499	57.499	57499	00:00:01.678	1.678	1678	包丁をしまいますね。
ロボット		00:01:02.092	62.092	62092	00:01:05.435	65.435	65435	00:00:03.343	3.343	3343	他に何か{||おてつ}お手伝いすることはありますか<H>？
ロボット		00:01:10.542	70.542	70542	00:01:11.842	71.842	71842	00:00:01.300	1.3	1300	(R はい)分かりました。
ロボット		00:01:17.349	77.349	77349	00:01:20.814	80.814	80814	00:00:03.465	3.465	3465	ここにある果物も冷蔵庫にしまいましょうか？
ロボット		00:01:24.771	84.771	84771	00:01:25.071	85.071	85071	00:00:00.300	0.3	300	(R はい)
ロボット		00:01:28.907	88.907	88907	00:01:29.264	89.264	89264	00:00:00.357	0.357	357	(R はい)
ロボット		00:01:47.892	107.892	107892	00:01:50.828	110.828	110828	00:00:02.936	2.936	2936	温めるのはマグカップ一杯でいいですか<H>？
ロボット		00:01:55.299	115.299	115299	00:01:55.607	115.607	115607	00:00:00.308	0.308	308	(R はい)
ロボット		00:02:48.885	168.885	168885	00:02:51.235	171.235	171235	00:00:02.350	2.35	2350	この後、ココアを入れるんですよね？
ロボット		00:02:59.907	179.907	179907	00:03:00.149	180.149	180149	00:00:00.242	0.242	242	(F あ)
ロボット		00:03:02.542	182.542	182542	00:03:03.678	183.678	183678	00:00:01.136	1.136	1136	ありました。
ロボット		00:03:06.157	186.157	186157	00:03:09.307	189.307	189307	00:00:03.150	3.15	3150	ココアを作ったら、お子さんたちに持っていきますね。
主人		00:00:02.157	2.157	2157	00:00:04.878	4.878	4878	00:00:02.721	2.721	2721	ダイニングテーブルの上の食器を持ってきてくれる<H>？
主人		00:00:05.492	5.492	5492	00:00:05.885	5.885	5885	00:00:00.393	0.393	393	(R うん)
主人		00:00:06.757	6.757	6757	00:00:07.478	7.478	7478	00:00:00.721	0.721	721	お願<H>い。
主人		00:00:13.521	13.521	13521	00:00:13.821	13.821	13821	00:00:00.300	0.3	300	(R うん)
主人		00:00:14.757	14.757	14757	00:00:20.442	20.442	20442	00:00:05.685	5.685	5685	(F あ)そうしてくれると助かる。 私は残り物を冷蔵庫に入れてくるから、洗い物お願いね<H>。
主人		00:00:58.142	58.142	58142	00:00:58.535	58.535	58535	00:00:00.393	0.393	393	(R うん)
主人		00:01:05.578	65.578	65578	00:01:10.592	70.592	70592	00:00:05.014	5.014	5014	(F そうねー)あそこにケチャップとマスタードがあるでしょう。あれは冷蔵庫にしまっておいて<H>。
主人		00:01:10.949	70.949	70949	00:01:11.278	71.278	71278	00:00:00.329	0.329	329	(R うん)
主人		00:01:20.785	80.785	80785	00:01:24.042	84.042	84042	00:00:03.257	3.257	3257	(F あ)そうだ。(R うん)果物も一緒にしまっておいてね。
主人		00:01:24.721	84.721	84721	00:01:28.792	88.792	88792	00:00:04.071	4.071	4071	(F えっと)それと<H>、冷蔵庫から豆乳を出して、温めてくれる<H>？
主人		00:01:51.342	111.342	111342	00:01:55.292	115.292	115292	00:00:03.950	3.95	3950	(F そうね)マグカップを二杯レンジで温めてくれたらいいわ。
主人		00:02:51.421	171.421	171421	00:02:54.292	174.292	174292	00:00:02.871	2.871	2871	(R そうそう)いつもの分量でお願いね。
主人		00:02:55.242	175.242	175242	00:02:58.885	178.885	178885	00:00:03.643	3.643	3643	ココアは<H>(F えっとね)そこの棚の上にあると思うんだけど。
主人		00:02:59.214	179.214	179214	00:02:59.507	179.507	179507	00:00:00.293	0.293	293	(F うん)
主人		00:03:03.814	183.814	183814	00:03:04.892	184.892	184892	00:00:01.078	1.078	1078	(R うん)ありがとう。
主人		00:03:09.364	189.364	189364	00:03:11.007	191.007	191007	00:00:01.643	1.643	1643	(R うん)ありがとう。そうしてちょうだい。
