ロボット		00:00:05.183	5.183	5183	00:00:10.846	10.846	10846	00:00:05.663	5.663	5663	承知致しました。インスタントコーヒーとドリップコーヒーがありますが、どちらがよろしいでしょうか?
ロボット		00:00:15.537	15.537	15537	00:00:18.550	18.55	18550	00:00:03.013	3.013	3013	分かりました。砂糖とミルクはお入れしますか?
ロボット		00:00:21.779	21.779	21779	00:00:22.114	22.114	22114	00:00:00.335	0.335	335	(R はい)
ロボット		00:00:24.580	24.58	24580	00:00:27.785	27.785	27785	00:00:03.205	3.205	3205	では、(P)ミルクをお入れします。
ロボット		00:00:41.525	41.525	41525	00:00:43.376	43.376	43376	00:00:01.851	1.851	1851	食べ終わったお皿をお下げしますね。
ロボット		00:00:53.204	53.204	53204	00:00:54.749	54.749	54749	00:00:01.545	1.545	1545	ミルクは残り一つでした。
ロボット		00:00:58.745	58.745	58745	00:01:00.247	60.247	60247	00:00:01.502	1.502	1502	(R はい)食器を洗ってきます。
主人		00:00:01.595	1.595	1595	00:00:04.338	4.338	4338	00:00:02.743	2.743	2743	コーヒーを飲みたいんだけど、入れてきてくれるかな？
主人		00:00:11.083	11.083	11083	00:00:14.737	14.737	14737	00:00:03.654	3.654	3654	(F うーん)(F そうだねー)今日は、じゃあ、インスタントコーヒーでお願い。
主人		00:00:18.795	18.795	18795	00:00:21.357	21.357	21357	00:00:02.562	2.562	2562	(R うん)今日は砂糖はいいや。ミルクを入れて。
主人		00:00:43.533	43.533	43533	00:00:45.452	45.452	45452	00:00:01.919	1.919	1919	(R うん)お願い。助かるわ<H>。
主人		00:00:46.600	46.6	46600	00:00:52.885	52.885	52885	00:00:06.285	6.285	6285	(F あ)そうだ。 (P)ミルクが残り少なかったような気がしたけど<H>、何個あるか見てきてくれる?
主人		00:00:55.220	55.22	55220	00:00:58.228	58.228	58228	00:00:03.008	3.008	3008	(F あ)(R そうなんだね)聞いてよかった。買ってこなきゃ。
