ロボット		00:00:08.109	8.109	8109	00:00:10.909	10.909	10909	00:00:02.800	2.8	2800	そうですね<H>。リモコン{を||}どうぞ。
ロボット		00:00:21.895	21.895	21895	00:00:24.154	24.154	24154	00:00:02.259	2.259	2259	もしかして、電池切れですか？
ロボット		00:00:27.827	27.827	27827	00:00:29.902	29.902	29902	00:00:02.075	2.075	2075	新しいものをお持ちしましょうか？
ロボット		00:00:32.570	32.57	32570	00:00:34.303	34.303	34303	00:00:01.733	1.733	1733	どこにありましたっけ？
ロボット		00:00:39.886	39.886	39886	00:00:40.782	40.782	40782	00:00:00.896	0.896	896	分かりました。
ロボット		00:00:45.050	45.05	45050	00:00:47.183	47.183	47183	00:00:02.133	2.133	2133	うーん、ないですね<H>。
ロボット		00:00:53.655	53.655	53655	00:00:56.343	56.343	56343	00:00:02.688	2.688	2688	テレビの下の引き出しとかじゃないですか？
ロボット		00:01:02.155	62.155	62155	00:01:03.681	63.681	63681	00:00:01.526	1.526	1526	じゃあ、見てみますね<H>。
ロボット		00:01:05.584	65.584	65584	00:01:08.440	68.44	68440	00:00:02.856	2.856	2856	あっ、(P)ありました。
ロボット		00:01:09.419	69.419	69419	00:01:11.385	71.385	71385	00:00:01.966	1.966	1966	サイズはどれですか<H>？
ロボット		00:01:16.839	76.839	76839	00:01:17.842	77.842	77842	00:00:01.003	1.003	1003	単四。
ロボット		00:01:22.793	82.793	82793	00:01:23.870	83.87	83870	00:00:01.077	1.077	1077	二本ですね。
ロボット		00:01:35.864	95.864	95864	00:01:36.394	96.394	96394	00:00:00.530	0.53	530	どうぞ。
ロボット		00:01:44.943	104.943	104943	00:01:45.763	105.763	105763	00:00:00.820	0.82	820	分かりました。
ロボット		00:01:53.728	113.728	113728	00:01:55.675	115.675	115675	00:00:01.947	1.947	1947	{||あ、本当に硬いですね。}
ロボット		00:01:57.824	117.824	117824	00:01:58.443	118.443	118443	00:00:00.619	0.619	619	{||開いた}
ロボット		00:02:05.903	125.903	125903	00:02:08.493	128.493	128493	00:00:02.590	2.59	2590	どうぞ。 (P)電池も入れましょうか？
ロボット		00:02:14.749	134.749	134749	00:02:15.572	135.572	135572	00:00:00.823	0.823	823	分かりました。
ロボット		00:02:18.482	138.482	138482	00:02:19.610	139.61	139610	00:00:01.128	1.128	1128	じゃあ、お願いします。
ロボット		00:02:36.969	156.969	156969	00:02:37.354	157.354	157354	00:00:00.385	0.385	385	どうぞ。
ロボット		00:02:50.822	170.822	170822	00:02:52.315	172.315	172315	00:00:01.493	1.493	1493	どうぞ、お楽しみください。
主人		00:00:01.917	1.917	1917	00:00:05.740	5.74	5740	00:00:03.823	3.823	3823	(Fあ)そういえば、今日は見たかったドラマがある日だったわ。
主人		00:00:11.404	11.404	11404	00:00:12.063	12.063	12063	00:00:00.659	0.659	659	ありがとう。
主人		00:00:17.474	17.474	17474	00:00:19.688	19.688	19688	00:00:02.214	2.214	2214	うーん。あれ、つかないな<H>。
主人		00:00:20.575	20.575	20575	00:00:21.397	21.397	21397	00:00:00.822	0.822	822	どうしてだろう？
主人		00:00:24.943	24.943	24943	00:00:27.063	27.063	27063	00:00:02.120	2.12	2120	うーん、そうかもしれないわね<H>。
主人		00:00:30.663	30.663	30663	00:00:31.696	31.696	31696	00:00:01.033	1.033	1033	お願いしたいわ。
主人		00:00:35.241	35.241	35241	00:00:39.161	39.161	39161	00:00:03.920	3.92	3920	確か<H>、ここの棚の一番下にあったと思うわ。
主人		00:00:47.646	47.646	47646	00:00:50.552	50.552	50552	00:00:02.906	2.906	2906	あれ<H>。じゃあ、どこにおいたのかしら<H>。
主人		00:00:56.988	56.988	56988	00:01:00.126	60.126	60126	00:00:03.138	3.138	3138	(F あ)そうそう、確かそこにしまったんだったわ。
主人		00:01:12.314	72.314	72314	00:01:15.935	75.935	75935	00:00:03.621	3.621	3621	(F えっとー)(P)単四電池を二本お願い。
主人		00:01:36.747	96.747	96747	00:01:37.504	97.504	97504	00:00:00.757	0.757	757	ありがとう。
主人		00:01:39.449	99.449	99449	00:01:44.656	104.656	104656	00:00:05.207	5.207	5207	さっきからリモコンのカバーが硬くて開かないの。代わりに開いてくれない？
主人		00:02:06.710	126.71	126710	00:02:07.399	127.399	127399	00:00:00.689	0.689	689	ありがとう。
主人		00:02:08.860	128.86	128860	00:02:13.956	133.956	133956	00:00:05.096	5.096	5096	そうね。ついでに電池もお願いしたいわ。 古い方は私が捨ててくるわね<H>。
主人		00:02:19.987	139.987	139987	00:02:20.571	140.571	140571	00:00:00.584	0.584	584	ありがとう。
主人		00:02:37.940	157.94	157940	00:02:38.632	158.632	158632	00:00:00.692	0.692	692	ありがとう。
主人		00:02:39.358	159.358	159358	00:02:40.915	160.915	160915	00:00:01.557	1.557	1557	これでテレビが見られるわ。
主人		00:02:45.232	165.232	165232	00:02:49.278	169.278	169278	00:00:04.046	4.046	4046	あら、(P) ちょうど、見たい番組が始まったところね。
