ロボット		00:00:03.750	3.75	3750	00:00:06.770	6.77	6770	00:00:03.020	3.02	3020	なるほど。では、私は何を手伝えばいいでしょうか？
ロボット		00:00:09.723	9.723	9723	00:00:09.899	9.899	9899	00:00:00.176	0.176	176	(R うん)
ロボット		00:00:10.435	10.435	10435	00:00:11.079	11.079	11079	00:00:00.644	0.644	644	分かりました。
ロボット		00:00:16.153	16.153	16153	00:00:18.919	18.919	18919	00:00:02.766	2.766	2766	人参が三本ありますが、何本必要ですか？
ロボット		00:00:20.526	20.526	20526	00:00:21.279	21.279	21279	00:00:00.753	0.753	753	一本ですね。
ロボット		00:00:22.935	22.935	22935	00:00:24.126	24.126	24126	00:00:01.191	1.191	1191	(R はい)分かりました。
ロボット		00:00:33.466	33.466	33466	00:00:37.986	37.986	37986	00:00:04.520	4.52	4520	(R はい)すみません。(P)どれを使えばいいですか？
ロボット		00:00:42.926	42.926	42926	00:00:44.286	44.286	44286	00:00:01.360	1.36	1360	ありがとうございます。
ロボット		00:00:46.541	46.541	46541	00:00:48.193	48.193	48193	00:00:01.652	1.652	1652	(F あ)そこにあるんですね。
主人		00:00:01.239	1.239	1239	00:00:03.133	3.133	3133	00:00:01.894	1.894	1894	今日は肉じゃがにしようと思う。
主人		00:00:06.988	6.988	6988	00:00:10.250	10.25	10250	00:00:03.262	3.262	3262	(F そうだねー)人参を出し忘れたから、持ってきて。
主人		00:00:19.129	19.129	19129	00:00:20.205	20.205	20205	00:00:01.076	1.076	1076	一本でいいよ<H>。
主人		00:00:20.673	20.673	20673	00:00:22.864	22.864	22864	00:00:02.191	2.191	2191	皮を剥く前に洗っておいてくれる？
主人		00:00:30.606	30.606	30606	00:00:32.853	32.853	32853	00:00:02.247	2.247	2247	それが終わったら、皮むきをお願いね。
主人		00:00:37.939	37.939	37939	00:00:42.533	42.533	42533	00:00:04.594	4.594	4594	(F あーあ)ごめん、ごめん。(P)戸棚に入れっぱなしだった。すぐに取ってくるよ。
主人		00:00:48.359	48.359	48359	00:00:48.652	48.652	48652	00:00:00.293	0.293	293	(R うん)
