ロボット		00:00:04.766	4.766	4766	00:00:06.060	6.06	6060	00:00:01.294	1.294	1294	いくつあればいいですか？
ロボット		00:00:11.584	11.584	11584	00:00:14.054	14.054	14054	00:00:02.470	2.47	2470	(R はい)下から二番目の段ですね。分かりました。
ロボット		00:00:24.884	24.884	24884	00:00:27.709	27.709	27709	00:00:02.825	2.825	2825	お茶なら冷蔵庫の中にペットボトルがあったと思います。
ロボット		00:00:29.766	29.766	29766	00:00:31.092	31.092	31092	00:00:01.326	1.326	1326	{||とってみ}取ってきますね。
ロボット		00:00:43.074	43.074	43074	00:00:43.933	43.933	43933	00:00:00.859	0.859	859	はい、どうぞ。
ロボット		00:00:48.041	48.041	48041	00:00:49.216	49.216	49216	00:00:01.175	1.175	1175	(R はい)パックがありました。
ロボット		00:00:53.049	53.049	53049	00:00:53.316	53.316	53316	00:00:00.267	0.267	267	(R はい)
ロボット		00:00:55.024	55.024	55024	00:00:55.716	55.716	55716	00:00:00.692	0.692	692	分かりました。
ロボット		00:01:22.991	82.991	82991	00:01:23.366	83.366	83366	00:00:00.375	0.375	375	どうぞ。
主人		00:00:01.600	1.6	1600	00:00:04.450	4.45	4450	00:00:02.850	2.85	2850	お茶{を||}出そうと思うんだけど<H>、コップ取ってきてくれない？
主人		00:00:06.438	6.438	6438	00:00:07.681	7.681	7681	00:00:01.243	1.243	1243	三人分お願い。
主人		00:00:08.299	8.299	8299	00:00:10.161	10.161	10161	00:00:01.862	1.862	1862	コップはそこの中にあるから。
主人		00:00:20.215	20.215	20215	00:00:22.990	22.99	22990	00:00:02.775	2.775	2775	(R うわー)お茶、もう残ってなかったか<H>。
主人		00:00:31.149	31.149	31149	00:00:32.841	32.841	32841	00:00:01.692	1.692	1692	(F うん)そういえば、そうだったね。
主人		00:00:42.366	42.366	42366	00:00:43.758	43.758	43758	00:00:01.392	1.392	1392	(F あ)ありがとう。
主人		00:00:45.691	45.691	45691	00:00:47.866	47.866	47866	00:00:02.175	2.175	2175	そういえば<H>、ジュースも残ってた<H>？
主人		00:00:49.283	49.283	49283	00:00:49.974	49.974	49974	00:00:00.691	0.691	691	(F あ)ほんとに？
主人		00:00:50.558	50.558	50558	00:00:53.016	53.016	53016	00:00:02.458	2.458	2458	じゃあ、一人はジュースがいいんだった。お願い。
主人		00:00:53.608	53.608	53608	00:00:54.991	54.991	54991	00:00:01.383	1.383	1383	ここに入れてきて<H>。
主人		00:01:23.533	83.533	83533	00:01:24.499	84.499	84499	00:00:00.966	0.966	966	ありがとう。
