主人		00:00:02.130	2.13	2130	00:00:04.390	4.39	4390	00:00:02.260	2.26	2260	ここにあるコップを片付けてくれない？
主人		00:00:07.845	7.845	7845	00:00:08.318	8.318	8318	00:00:00.473	0.473	473	(R うん)
主人		00:00:09.209	9.209	9209	00:00:09.836	9.836	9836	00:00:00.627	0.627	627	{っとー||}
主人		00:00:10.272	10.272	10272	00:00:11.644	11.644	11644	00:00:01.372	1.372	1372	{透明のコップは<H>||}
主人		00:00:11.788	11.788	11788	00:00:12.066	12.066	12066	00:00:00.278	0.278	278	{かっ||}
主人		00:00:12.131	12.131	12131	00:00:12.631	12.631	12631	00:00:00.500	0.5	500	{んー||}
主人		00:00:12.788	12.788	12788	00:00:18.549	18.549	18549	00:00:05.761	5.761	5761	透明のコップは<H>洗ったから<H>、もう(P)直接棚に戻してもらって<H>、
主人		00:00:19.894	19.894	19894	00:00:23.236	23.236	23236	00:00:03.342	3.342	3342	カップとタンブラーは洗い場に持っていってちょうだい。
主人		00:00:26.466	26.466	26466	00:00:29.573	29.573	29573	00:00:03.107	3.107	3107	あと<H>、カップラーメンもキッチンに持っていってちょうだい。
ロボット		00:00:04.990	4.99	4990	00:00:07.545	7.545	7545	00:00:02.555	2.555	2555	沢山ありますが<H>、全部ですか？
ロボット		00:00:18.516	18.516	18516	00:00:18.894	18.894	18894	00:00:00.378	0.378	378	(R はい)
ロボット		00:00:23.490	23.49	23490	00:00:24.333	24.333	24333	00:00:00.843	0.843	843	分かりました。
ロボット		00:00:30.126	30.126	30126	00:00:32.138	32.138	32138	00:00:02.012	2.012	2012	分かりました<H>。一緒に持っていきます。
ロボット		00:00:32.183	32.183	32183	00:00:32.909	32.909	32909	00:00:00.726	0.726	726	{うー||}
ロボット		00:00:34.911	34.911	34911	00:00:35.766	35.766	35766	00:00:00.855	0.855	855	{五<H>分||}
